15-0-1-0-10,-0.43980307251751044,-0.5993306846990012,-0.5131403092408631,1.9999999999989644e-08,0.0,
14-0-1-0-3,-0.35523057492146254,3.999600009999937e-08,-0.5122063921167072,-0.6388941032841721,0.0,
8-0-1-1-11,3.084857894584572e-05,-0.39263356418310724,-0.26762191510283434,0.0002,8.831873307658002e-05,
17-0-1-0-11,-0.6355835625551922,0.0001,-0.5181266673007789,-1.3310871535843227,0.0,
20-1-1-0-10,0.06789174884802768,0.06984104934092615,-0.4985432765272539,-0.2226243649578655,0.0,
14-0-1-0-9,0.0002,-0.5483532026256105,-0.5119947475008747,-0.795025624353304,0.0,
19-1-1-0-4,0.0651863268618502,0.1500207892350703,-0.42736956492247496,0.15040806401614512,0.0,
11-0-1-0-10,0.00228793883336377,-0.5857132112557182,-0.5024963781189463,-0.12158895159501518,0.0,
14-0-1-0-8,-0.34606960434941025,-0.5300790965788635,-0.5124922899833604,0.0002,0.0,
19-0-1-0-2,-0.80138488544809,9.999999999994822e-09,-0.5213104951887966,-1.478527029137039,0.0,
14-0-1-1-4,-0.17298922762782162,-0.13950865200138243,-0.2562448264676611,-0.3044289567910202,0.00010058297049234399,
14-0-1-0-10,-0.3588156491832492,9.999999999994822e-09,-0.5126196329565721,-0.9395788909190047,0.0,
14-0-1-0-4,-0.3548211745690506,-0.28317528771372236,-0.5126421388659474,0.0002,0.0,
15-0-1-0-7,-0.43654931552695747,0.0001,-0.5144030257527377,-0.6838135208842773,0.0,
4-0-1-1-10,4.127875215263843e-05,-0.5201740501909171,-0.4429232609010776,-1.0127267650108365,4.131153724673897e-05,
19-0-1-0-6,-0.7918404262982648,0.0001,-0.5193878576961543,-1.474655666207041,0.0,
5-0-1-0-6,7.980124437870547e-08,-0.17034435761861297,-0.4298678590391818,-0.34880306539425326,0.0,
7-0-1-0-10,0.0,-0.5869330706104073,-0.5049621838690163,-1.0404380367972081,0.0,
13-0-1-0-3,-0.2618561496799641,-0.31610930974622936,-0.5095544536565307,7.999200019999874e-08,0.0,
12-0-1-0-8,-0.17321006761630534,-0.5076950431504641,-0.5098946281190839,0.0002,0.0,
20-0-1-1-4,-0.8958693462011693,0.0002999799980003,-0.5372188575617507,-1.7959669537410763,0.00020799946913998622,
12-0-1-0-4,0.0,-0.29018812184557846,-0.5097516233713599,-0.40710886895832055,0.0,
9-0-1-0-10,0.0002005614666809886,-0.5788852350217412,-0.5031495673024848,-0.6142228881588264,0.0,
11-0-1-0-5,0.21986915008821303,-0.2403578113397015,-0.5023343479201846,0.2267859249328503,0.0,
20-0-1-1-5,-0.8950575768266179,0.00019999000000000001,-0.5344145865609836,-1.8059358763581776,0.00014974209411501455,
12-1-1-1-10,0.0006974361688852222,-0.519881347910091,-0.44346046613649076,-0.5183023286193991,0.0001477996409006541,
15-0-1-0-2,-0.4462024375900896,0.0001,-0.5127810346750266,-0.8070301200064847,0.0,
9-0-1-0-7,0.0033760747501397977,-0.46446964063704055,-0.5007852499859757,0.003545424832785811,0.0,
8-0-1-1-4,0.0005985582282487768,-0.14760622863859518,-0.2598962420817596,-0.10584479395306708,0.0006082020897378354,
18-0-1-0-2,-0.6967406451247516,0.0001,-0.5178733486720849,-1.2496550208685964,0.0,
13-0-1-0-5,-0.2624932527077634,-0.24424917741080546,-0.5103457740062971,0.0002,0.0,
14-0-1-0-6,-0.3432485080494632,-0.19919538646263799,-0.5131266700995379,0.00020001999799999998,0.0,
15-0-1-0-9,-0.43215257543370866,-0.5612764656313232,-0.5135848013853219,1.9999999999989644e-08,0.0,
10-0-1-1-3,0.03517676110618073,-0.1771199809003697,-0.2671889903143193,0.03524398408978133,0.008701707552536547,
8-0-1-0-10,0.00020019855897347968,-0.5662071240302545,-0.5026069248089746,-0.8150435186461857,0.0,
20-0-1-1-8,-0.8993662331325809,0.00019999000000000001,-0.5328383647425686,-1.7836679732144345,0.00014539927352877344,
17-0-1-0-8,-0.5997901962416442,-0.37442556708886343,-0.5137868537882722,1.7996400299992964e-07,0.0,
15-0-1-0-5,1.998800209990681e-08,-0.2598568240127437,-0.5135482491951404,-0.7539649852471725,0.0,
15-1-1-0-3,0.0012944246745037868,-0.283824555150575,-0.42896572882102874,-0.08417680676093894,0.0,
10-0-1-0-8,0.07825184908349378,-0.5077070321633106,-0.49851159513125576,0.08076746622611194,0.0,
10-0-1-0-11,0.0006965439823504078,-0.7461010900800081,-0.5033012946706871,-0.6211003028955497,0.0,
16-0-1-0-10,0.0,-0.590423270919211,-0.5127107809730325,-1.113170973751166,0.0,
14-1-1-0-10,0.0,-0.5717167553799885,-0.4988553558718789,-0.5679612851031809,0.0,
18-1-1-0-4,0.061391847800032685,0.07073035829251197,-0.42775184765518226,0.061661527549597556,0.0,
13-0-1-0-11,0.0001,-0.7470457793648208,-0.5109167321175127,-1.1334773515109346,0.0,
7-0-1-0-11,2.4693490716328282e-09,9.999999999994822e-09,-0.4954849829388249,-1.398766938396075,0.0,
12-0-1-0-10,-0.1861707850133779,-0.5911050590101485,-0.5107734946484174,1.9999999999989644e-08,0.0,
10-0-1-0-7,0.07799069348326441,-0.45684190073696745,-0.4985773042806824,0.07825127918328816,0.0,
10-0-1-0-10,0.003429649641774473,-0.5861065709975255,-0.5010418068972647,-0.19971403599319365,0.0,
5-0-1-0-3,7.799912531374176e-05,0.0001000399920005,-0.42850416551540593,-0.5339364472409155,0.0,
12-0-1-1-6,-0.09462808461354336,-0.0970448735608133,-0.2581127300430277,-0.15794393497177267,0.00030161736092434977,
16-1-1-0-6,0.0587564037074005,-0.16617662752912052,-0.43458842998029334,0.05854599203059983,0.0,
19-0-1-0-8,-0.7914179981255085,0.0001,-0.5211148079288197,-1.4528078417551833,0.0,
20-1-1-0-7,0.06980624153172416,0.21846458650908887,-0.4319020678608361,0.2183137435926014,0.0,
13-1-1-0-4,0.0008975534624173253,-0.23774246318558942,-0.42868950045567245,-0.03237670873938172,0.0,
14-1-1-0-6,0.05960859401429181,-0.16400370750451926,-0.42804227392268884,0.05970318489584594,0.0,
18-0-1-0-9,-0.6935894117327245,9.999999999994822e-09,-0.5172140260482501,-1.2241157504801505,0.0,
7-0-1-0-4,0.0011993807152261154,-0.26957420676740884,-0.4924912259476648,-0.04325855427511294,0.0,
12-0-1-0-6,-0.18014525206573398,0.00030003989007736613,-0.5106247916399206,-0.2924889628011922,0.0,
13-0-1-0-8,0.0,-0.5189144664284769,-0.5109613283170933,-0.583785594546633,0.0,
13-0-1-0-2,0.0,-0.3690057494439227,-0.5108245607133324,-0.5664626156439614,0.0,
20-0-1-1-6,-0.900724195331832,0.0002999500039999,-0.5370326983630084,-1.803087520596937,0.0002324487143103836,
7-0-1-0-3,0.00010012556485097901,-0.314086808966748,-0.49268719943433614,-0.5157825188561208,0.0,
12-0-1-1-10,-0.15891452122426683,-0.5031141730397621,-0.44321345969578546,-0.6744270311086413,0.00020058302796900827,
8-0-1-0-5,0.0031727659004586353,-0.23957333771680706,-0.4919307457335471,0.00318824091727726,0.0,
19-0-1-0-9,-0.7936114062024799,0.0001,-0.5173890542543853,-1.4311876216063073,0.0,
19-0-1-0-5,-0.7867724352593448,9.999999999994822e-09,-0.5215323404982427,-1.4738431169388708,0.0,
19-0-1-0-3,-0.7901003119188157,0.0001,-0.5217008829924817,-1.4661675752825616,0.0,
13-0-1-0-10,-0.27592150382123704,0.0001,-0.5103817633296052,-0.8607311450741106,0.0,
11-0-1-0-7,0.23068861458862258,-0.46682535489426524,-0.5022455660238054,0.23224618345579462,0.0,
14-1-1-0-8,0.002850932439644399,-0.4330624660391024,-0.4291550050790113,-0.21222654281892597,0.0,
15-0-1-0-6,-0.4414039031965035,0.0002000299920005,-0.5147571960988303,-0.7010497209401423,0.0,
13-1-1-0-10,2.998800099999208e-08,-0.5846460702085168,-0.49862880609736676,-0.5658442123285324,0.0,
11-0-1-0-9,0.14794673868153718,-0.5410967476778749,-0.5013964304289207,0.0964006817878533,0.0,
15-1-1-0-11,0.0006980045520771627,-0.635551205752652,-0.4365925657026093,-0.8188685370640219,0.0,
19-0-1-0-10,-0.8020917702426448,0.0001,-0.5181183485390848,-1.5032246150320043,0.0,
4-0-1-1-8,1.2839516159447229e-05,-0.2645376066069556,-0.257638067730496,-0.5024151049749165,0.00020146867854003945,
5-0-1-0-5,0.00010028385385184185,0.00020000999400069996,-0.4283669774627708,-0.4413117267947359,0.0,
14-0-1-0-2,-0.34476125045019923,3.999600009999937e-08,-0.5124668378774544,-0.6591865071720217,0.0,
18-0-1-0-6,-0.6965258623061803,0.0006988919574290356,-0.5180097927817191,-1.206510150286396,0.0,
20-0-1-0-5,-0.41033375926605054,0.000299970001,-0.25089926528992595,-0.8477997747226345,0.0,
16-0-1-0-9,0.0,-0.5552372690688574,-0.5131249736652373,-0.9358147442535746,0.0,
16-0-1-0-2,-0.5247087643314661,0.0001,-0.5128641632520039,-0.9137652679729087,0.0,
6-0-1-0-11,0.0,-0.6419113218939275,-0.43366263954473183,-1.2664434493059133,0.0,
15-0-1-0-11,0.0,-0.7574593226507238,-0.5151925455699036,-1.214563864908584,0.0,
9-0-1-0-5,0.003963363178946332,-0.25180789726678615,-0.500595232094435,0.004166404228132115,0.0,
9-0-1-0-8,0.0002005106501338924,-0.5055470795863628,-0.5003552833756977,-0.14657939776973775,0.0,
5-0-1-0-9,3.5704060479347986e-05,-0.4602771463024204,-0.42974610832789334,0.0002,0.0,
20-0-1-1-3,-0.9007029601095757,0.00019999000000000001,-0.536093903545472,-1.817136235840113,0.0001583646050034239,
16-1-1-0-4,0.007180315058730564,-0.24782312214048544,-0.43419087696370035,-0.00882807424842675,0.0,
18-0-1-0-3,-0.7028445579398044,0.0001,-0.517647714300467,-1.2251909032160266,0.0,
17-0-1-0-7,-0.6136112710505934,0.0003999600029999,-0.5136484304727658,-0.9363004572654942,0.0,
18-0-1-1-10,-0.6035962361817152,-0.17090070566733956,-0.44370297029995304,-1.1534602629183488,0.00030225280912223946,
17-1-1-0-3,0.0020822607715588535,-0.15879464773405727,-0.42733029950677465,-0.0441994154557262,0.0,
18-0-1-0-8,-0.6928998146126685,3.834871638705083e-05,-0.516910255577262,-1.1575672285274523,0.0,
9-0-1-0-6,0.004049676015222942,-0.20176026865901006,-0.5004459020124055,0.004166792236622887,0.0,
11-0-1-0-3,0.21539543751941642,-0.3271752626387188,-0.502309808451408,0.22332095739071978,0.0,
11-0-1-0-6,0.22598911831397483,-0.2061135950047805,-0.5020722905328077,0.22950810208981795,0.0,
14-0-1-0-5,-0.35353746724308477,0.00010000999899999999,-0.5119090572931935,-0.6068982636555593,0.0,
20-0-1-1-9,-0.897820401969253,0.00019998000100000002,-0.535829476234126,-1.8067680480682606,0.00015662825038708714,
15-0-1-0-4,-0.4422844132747763,0.00040001996000949913,-0.5137147047462927,-0.7711788567284813,0.0,
18-0-1-0-10,-0.7075630446544965,-0.230164021182201,-0.5177141144256318,0.0002,0.0,
12-0-1-0-11,0.0,-0.7615211478492059,-0.5123600593890122,-1.0933898990042272,0.0,
6-0-1-0-7,6.088451314991317e-05,-0.407748554227459,-0.4292282748783721,0.0002,0.0,
13-0-1-0-4,-0.2673821757530654,-0.2898906379243873,-0.5111895838602735,0.0002,0.0,
14-0-1-1-10,-0.2861848600783821,-0.5049112572151583,-0.44464606109555543,-0.8169435604247248,0.00020002155882863947,
17-1-1-0-8,0.0016957450863729659,-0.3078852323774645,-0.4273376581476577,-0.20119180266845443,0.0,
18-1-1-0-10,0.00010022941471757675,-0.20331509169925363,-0.49853680156420965,-0.4263800299347736,0.0,
16-1-1-0-10,1.99780020999e-08,-0.5736702260613259,-0.5035880772585614,-0.5676048904119191,0.0,
14-0-1-0-11,0.0,-0.7497274702986846,-0.5152176148695589,-1.1908408722836414,0.0,
13-0-1-0-6,-0.26561357945955444,-0.20512447737518832,-0.5110822598295122,0.00020002000000000005,0.0,
11-0-1-0-2,0.22086073172632711,-0.3723782039430342,-0.5015148930320505,0.2212469098896018,0.0,
16-0-0-0-10,0.0,-0.5975131136373126,0.0,0.0,0.0,
20-1-1-0-5,0.06401415686202315,0.26358056625824217,-0.43411637590712154,0.2634387179169849,0.0,
10-0-1-1-6,0.039016591825603325,-0.10260152768421404,-0.26959062143351964,0.03922090746145689,0.011513862328149443,
19-0-0-0-10,-0.7776519228158695,4.09636201416895e-07,0.0,0.0,0.0,
10-0-1-0-6,0.07502975886601944,-0.2043441268052783,-0.4987319398164427,0.07559407866003161,0.0,
14-0-1-0-7,-0.3490387496527357,-0.4839157505654669,-0.5124093918040796,7.999200019999874e-08,0.0,
15-1-1-0-10,0.00020005986408136868,-0.5858864651525383,-0.5017594701528597,-0.5566612235528962,0.0,
15-0-0-0-10,-0.4366678157292612,3.999600009999937e-08,0.0,0.0,0.0,
7-0-1-0-9,0.0,-0.5309833251088947,-0.49229738548949514,-0.9165965084463905,0.0,
13-0-0-0-10,0.0,-0.5700384104618308,0.0,0.0,0.0,
16-0-1-1-3,-0.25652812267277025,-0.16106008698153876,-0.2554608536095177,-0.4222662088939394,0.00040702677656005406,
20-0-1-1-10,-0.9123982821734303,0.0001,-0.5353083345480733,-1.8131368767093796,7.494276563720347e-05,
13-1-1-0-8,0.0004989816231584841,-0.442139361978028,-0.4279131231618069,-0.23051252989297003,0.0,
17-0-1-0-3,-0.6067140710384821,0.00010007998200149996,-0.5151537812973358,-1.0712183122579826,0.0,
14-1-1-0-4,0.004772413349862451,-0.2475899933205198,-0.42867268900597855,-0.04233649669652656,0.0,
14-1-1-0-7,0.0016945427393488819,-0.39931128587796433,-0.4290506268854256,-0.11371587634013927,0.0,
19-0-0-0-11,-0.7399907624252648,0.0001,0.0,0.0,0.0,
19-1-1-0-2,0.0625066726768399,0.06710695895118639,-0.42709319733589496,0.059561598094632295,0.0,
19-0-1-0-7,-0.789595922946721,0.0001,-0.5227618552608121,-1.4569500561847006,0.0,
15-0-1-0-3,-0.4365899148121536,-0.34443948811964203,-0.5141674800132866,0.00039998000000000003,0.0,
8-0-1-0-6,0.000846853858563132,-0.20099234596853185,-0.49315040923326936,-0.08371012325661474,0.0,
8-0-1-0-7,0.0021831294239508196,-0.45614366883199164,-0.49221647929558526,0.0021965251880701206,0.0,
18-1-1-0-8,0.0588087670510595,0.0588615162645013,-0.4291085498103031,-0.056067917139792124,0.0,
10-0-1-0-4,0.07228799942511231,-0.2819884026999714,-0.49853952599040663,0.07626939446744709,0.0,
17-0-1-0-9,-0.6051133452910824,0.0001,-0.5132846176009768,-1.0730761894119616,0.0,
6-0-1-0-4,9.159754726713033e-05,-0.24063673684073217,-0.4267040153318487,0.0002,0.0,
9-0-1-0-3,0.00020005714492396967,-0.3223066734946126,-0.5002493219653876,-0.059844375269295924,0.0,
17-0-1-0-10,-0.614334705734971,9.999999999994822e-09,-0.5134454104195778,-1.189273883173065,0.0,
12-0-1-0-2,-0.18234042436531298,-0.37304304302488195,-0.5114759170823419,0.0002,0.0,
17-0-1-0-4,-0.6118712546500719,-0.16267950882419752,-0.5144081756136947,0.0002,0.0,
10-0-1-0-9,0.05539475943539156,-0.5450808208731331,-0.4984184930054068,0.03170001858164429,0.0,
17-0-1-0-2,-0.6082236152819471,0.0001,-0.5135946380693488,-1.045940848205921,0.0,
16-1-1-0-7,0.0028603070702701502,-0.40956496723938596,-0.43469816095299224,-0.12421661032168586,0.0,
16-0-1-0-8,-0.5142986364475951,-0.5243096213323233,-0.5129675701656456,0.0002,0.0,
16-0-1-0-11,-0.5450722547358176,-0.7619984151365725,-0.514883416249203,1.9999999999989644e-08,0.0,
16-0-1-1-7,-0.2561492790059252,-0.25883699362770185,-0.25516796694949656,-0.39281713842499394,1.700192147500279e-07,
14-1-1-0-2,0.0004998799760115992,-0.31707181278304364,-0.4288522885386724,-0.14504025608194324,0.0,
18-0-1-0-7,-0.7001524723475318,0.0001,-0.517000392048088,-1.1695109387648144,0.0,
18-0-1-0-11,-0.7255247139907957,9.999999999994822e-09,-0.5220198262272536,-1.4271408674193817,0.0,
13-0-1-0-9,-0.2593388979436453,0.0001,-0.5095426126147362,-0.7102010142927979,0.0,
12-0-1-1-11,-0.09963744589606972,-0.3707690254183472,-0.25816110507814644,-0.32199008359073933,0.0006022559207692303,
21-0-1-0-11,-0.3437136601256661,0.0002,-0.228285506014091,-0.4281637354071672,0.0,
13-0-1-0-7,-0.2622975155525858,-0.48171526408753423,-0.5111066049497889,2.2764431999858833e-06,0.0,
11-0-1-0-8,0.23065892692960388,-0.5034021956679512,-0.5022018262075351,0.23338271795601156,0.0,
12-1-1-1-8,0.0006994265303049204,-0.2602009515644446,-0.2606577576128031,-0.13364883976217987,0.00014926810076652217,
24.0-0-1-0-8,-0.02156268835913292,0.000599940002,-0.02136944757714917,-0.04948190055644216,0.0,
7-0-1-0-5,0.00020263689013546847,-0.23259076305171603,-0.49261263483491147,-0.36556087891684746,0.0,
17-0-1-0-5,-0.6104182428972018,4.999200049998591e-08,-0.5143769946318149,-1.0041034062467418,0.0,
17-1-1-0-10,0.000299919879143707,-0.44251113276086423,-0.49849818287967873,-0.5341567955977868,0.0,
20-0-0-0-8,-0.8553885819463045,0.0001,0.0,0.0,0.0,
6-0-1-1-2,6.29309464741241e-05,-0.18873138793060482,-0.25794396184351204,-0.38080445750069253,6.883610178365357e-05,
7-0-1-0-8,0.00010013545623630953,-0.4863479583946126,-0.4914504834569688,-0.8345780910058954,0.0,
13-1-1-0-3,0.006000530707250478,-0.28827152877728035,-0.4284192177689252,-0.0869363958210118,0.0,
8-0-1-0-2,0.0002000493634287013,-0.36175980419891157,-0.4914576538185613,-0.3600061751183577,0.0,
20-1-1-0-11,0.04533186744701385,0.04560018172852087,-0.4292101825390474,-0.548387759106069,0.0,
18-0-0-0-6,-0.6858512468416169,0.0001,0.0,0.0,0.0,
10-0-1-0-3,0.07455162150905557,-0.32058483566687845,-0.4985673472879902,0.07576740950703194,0.0,
16-1-1-0-2,0.002074206301322034,-0.30750811831924085,-0.43205593603452874,-0.11962751998811394,0.0,
20-0-1-1-2,-0.918480717929685,0.0001,-0.5364723077574489,-1.801009641157876,9.257350126767705e-05,
6-0-1-0-5,0.00013703050125692787,-0.20248800833793876,-0.4290383194375621,0.0002,0.0,
16-0-1-0-5,-0.5271064633384279,0.0001,-0.5122527019109117,-0.8671610429692437,0.0,
20-1-1-0-3,0.06318576450141124,0.20600598634725586,-0.4328642121543081,0.20616166891362672,0.0,
20-1-1-0-9,0.0634787686824314,0.06371040788240678,-0.4280802213075624,0.031420583667423695,0.0,
16-1-1-0-11,0.0002998899560561726,-0.6277647242432921,-0.43570209814051564,-0.8132527383025445,0.0,
13-1-1-0-7,0.0016842990654846832,-0.3887665301214899,-0.42786274239012784,-0.13064431323929404,0.0,
12-0-1-0-3,-0.1741655639029855,-0.3275597717484542,-0.5111369593062757,0.0002,0.0,
11-0-1-0-4,0.222362715721386,-0.28394743345834883,-0.5026245591349663,0.22441526559256714,0.0,
18-0-0-0-7,-0.6837055214070097,9.999999999994822e-09,0.0,0.0,0.0,
19-0-1-0-4,-0.7908259224159047,1.999899999999364e-08,-0.5217165771762518,-1.4724168256899037,0.0,
9-0-1-0-9,0.00010031724198646755,-0.5506465003739756,-0.5000998596359376,-0.3846894814556725,0.0,
7-0-1-0-7,0.00020044396211378956,-0.4670274877597048,-0.492841443849588,-0.61575618118825,0.0,
8-0-1-0-11,0.0,-0.7305278707592112,-0.4929187470363662,-1.1929543835928478,0.0,
7-0-1-0-6,0.0005999938297227855,-0.18443014057515916,-0.49300129934304227,-0.2594103967291737,0.0,
18-0-1-0-5,-0.7063848130264995,0.000299970001,-0.5174145342108765,-1.2320196342387464,0.0,
12-0-0-0-8,-0.1488956431200801,0.0001,0.0,0.0,0.0,
17-1-1-0-11,0.000299939929068368,-0.5822935930979262,-0.4310290589906206,-0.7846156871454882,0.0,
7-0-1-0-2,0.0004005753281152057,-0.3585773434693261,-0.4925546096992514,-0.43257761423437735,0.0,
15-0-1-0-8,-0.4389318584504424,-0.5336196046541034,-0.5150644774926246,0.0002000399940002,0.0,
8-0-1-0-3,0.001800487706265104,-0.31967984107784647,-0.4919724125259191,-0.06469262046231344,0.0,
